gender,age,sim_history_months,international_roaming_package,operator_cloud_space,night_internet_package,volte_calling_service,superapp_social_network,superapp_financial_services,sim_card_type,operator_app_usage,monthly_cost_toman,total_cost_toman,churn,birth_month_sin,birth_month_cos,gen_2G,gen_3G,gen_4G,gen_5G
0,43.0,5,-1,-1,1,-1,-1,1,0,0,5925000,31612500,1,0.0,1.0,0,0,1,0
1,33.0,40,-1,-1,-1,-1,1,1,0,1,14565000,556042500,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,32.0,36,0,0,0,0,0,0,1,0,2932500,93112500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,40.0,5,-1,-1,-1,-1,-1,1,0,1,12000000,61875000,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,54.0,10,1,-1,-1,-1,1,-1,0,1,12705000,124807500,1,0.49999999999999994,0.8660254037844387,0,0,0,1
1,47.0,2,-1,-1,-1,-1,1,1,0,1,13432500,27832500,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,36.0,23,-1,-1,-1,1,1,-1,0,1,13590000,291480000,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,49.0,26,0,0,0,0,0,0,1,1,3007500,75885000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,18.0,72,1,1,1,-1,1,1,1,1,16860000,1207027500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,54.0,34,-1,-1,-1,1,-1,-1,0,0,7530000,272295000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,19.0,10,1,-1,-1,1,1,-1,0,0,9337500,91942500,0,0.0,1.0,0,0,1,0
0,36.0,14,1,-1,-1,1,-1,-1,1,0,8355000,119272500,0,-0.5000000000000004,0.8660254037844384,0,1,0,0
0,27.0,23,1,-1,-1,-1,1,-1,0,1,13507500,325470000,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,24.0,47,0,0,0,0,0,0,1,0,2947500,145965000,0,0.49999999999999994,0.8660254037844387,1,0,0,0
1,54.0,24,1,-1,-1,1,-1,1,0,1,13387500,331530000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,34.0,49,-1,1,-1,-1,1,1,0,1,14857500,728062500,1,1.0,6.123233995736766e-17,0,0,0,1
1,44.0,20,1,-1,-1,1,-1,-1,1,0,8100000,158385000,0,0.8660254037844387,-0.4999999999999998,0,1,0,0
0,39.0,2,-1,-1,-1,-1,-1,-1,0,0,10462500,21682500,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,46.0,2,-1,1,-1,-1,-1,-1,0,1,7357500,13665000,1,-1.0,-1.8369701987210297e-16,0,0,1,0
1,41.0,22,-1,-1,1,1,1,1,1,0,8512500,195727500,0,0.0,1.0,0,1,0,0
1,25.0,7,-1,-1,1,-1,1,1,0,1,14707500,106950000,1,1.2246467991473532e-16,-1.0,0,0,0,1
1,52.0,1,0,0,0,0,0,0,0,0,3165000,3165000,0,0.0,1.0,1,0,0,0
0,34.0,59,-1,1,-1,1,-1,1,0,1,14497500,837120000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,21.0,58,0,0,0,0,0,0,1,1,3675000,224685000,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0
0,35.0,41,1,1,1,1,1,1,0,1,17175000,679117500,1,0.8660254037844386,0.5000000000000001,0,0,0,1
0,58.0,59,-1,1,-1,-1,-1,-1,1,1,11880000,688552500,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,50.0,3,-1,-1,-1,-1,-1,-1,0,1,10432500,30030000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,36.0,32,0,0,0,0,0,0,1,1,3007500,92167500,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
1,36.0,46,-1,-1,1,-1,1,1,0,1,14827500,684735000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,36.0,0,0,0,0,0,0,0,1,0,3862500,0,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,65.0,2,-1,-1,-1,-1,-1,1,0,1,12142500,25672500,1,0.49999999999999994,0.8660254037844387,0,0,0,1
0,45.0,52,0,0,0,0,0,0,1,0,2940000,151860000,0,1.0,6.123233995736766e-17,1,0,0,0
0,45.0,13,-1,-1,1,-1,-1,-1,0,1,11145000,141052500,1,0.8660254037844386,0.5000000000000001,0,0,0,1
0,52.0,11,-1,-1,-1,-1,1,1,0,0,13455000,157155000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,43.0,32,1,-1,-1,1,-1,-1,0,0,13147500,414960000,0,0.49999999999999994,0.8660254037844387,0,0,0,1
1,37.0,17,-1,-1,1,-1,1,1,0,1,15067500,243367500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,38.0,16,-1,-1,-1,-1,-1,-1,0,1,11212500,169402500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,39.0,51,1,1,1,-1,1,1,1,0,16117500,852135000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,40.0,29,-1,-1,1,1,1,1,1,1,11302500,336585000,0,0.0,1.0,0,1,0,0
1,49.0,70,1,1,1,1,-1,-1,1,0,9742500,678487500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,41.0,71,1,-1,1,1,-1,1,1,0,15067500,1073955000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,49.0,41,-1,1,1,-1,1,-1,1,0,10275000,425992500,0,0.8660254037844386,0.5000000000000001,0,0,1,0
1,39.0,1,-1,-1,-1,-1,1,-1,0,1,12082500,12082500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,41.0,7,1,-1,1,1,1,1,0,0,12187500,87015000,0,1.0,6.123233995736766e-17,0,0,1,0
1,18.0,25,-1,-1,-1,-1,1,1,1,1,13560000,326790000,1,1.2246467991473532e-16,-1.0,0,0,0,1
1,51.0,67,1,1,-1,1,-1,-1,1,0,13432500,905782500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,44.0,5,-1,-1,-1,1,-1,-1,0,1,8355000,38910000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,52.0,15,0,0,0,0,0,0,0,1,3720000,48622500,0,0.0,1.0,1,0,0,0
0,18.0,20,0,0,0,0,0,0,0,0,3000000,62647500,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,65.0,3,-1,1,1,-1,-1,-1,0,1,8422500,25222500,1,0.0,1.0,0,0,1,0
1,38.0,54,-1,1,-1,1,1,1,1,1,15780000,845677500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,53.0,42,0,0,0,0,0,0,1,1,2932500,125910000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
0,28.0,9,-1,-1,-1,-1,-1,1,0,1,11962500,115365000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,47.0,63,-1,1,-1,-1,1,1,1,0,14617500,937950000,0,0.49999999999999994,0.8660254037844387,0,0,0,1
0,27.0,69,0,0,0,0,0,0,1,0,3637500,246270000,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
0,33.0,69,0,0,0,0,0,0,1,0,3690000,251707500,0,1.0,6.123233995736766e-17,1,0,0,0
1,63.0,40,-1,1,-1,-1,-1,-1,0,1,7522500,308775000,0,1.0,6.123233995736766e-17,0,1,0,0
1,38.0,60,1,1,1,-1,-1,-1,1,0,5940000,363675000,0,1.0,6.123233995736766e-17,0,1,0,0
0,43.0,4,1,-1,1,1,-1,1,0,1,14160000,58080000,1,-1.0,-1.8369701987210297e-16,0,0,0,1
0,50.0,71,1,1,1,1,1,1,1,0,13477500,944017500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,46.0,37,-1,-1,1,-1,-1,-1,0,1,11842500,425947500,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,42.0,32,-1,1,-1,-1,1,1,0,1,14827500,471885000,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,44.0,39,-1,-1,-1,1,-1,-1,1,1,8077500,330105000,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,69.0,38,0,0,0,0,0,0,1,1,3637500,137160000,0,0.49999999999999994,0.8660254037844387,1,0,0,0
1,39.0,52,-1,-1,1,-1,-1,1,1,1,13417500,686662500,0,1.0,6.123233995736766e-17,0,0,0,1
0,42.0,48,1,1,-1,-1,1,1,0,1,15787500,749625000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,53.0,70,1,-1,1,1,1,1,1,0,8925000,621720000,0,1.0,6.123233995736766e-17,0,0,1,0
1,53.0,20,-1,-1,-1,-1,-1,-1,0,0,10582500,224032500,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,54.0,50,1,-1,1,1,1,1,1,1,12375000,626865000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
0,48.0,19,-1,-1,-1,-1,1,1,1,1,6727500,134032500,1,0.8660254037844387,-0.4999999999999998,0,1,0,0
1,26.0,25,1,1,1,-1,-1,-1,1,1,9240000,241650000,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0
1,60.0,12,-1,1,-1,-1,-1,-1,0,1,7357500,88957500,0,0.49999999999999994,0.8660254037844387,0,1,0,0
1,26.0,39,-1,1,1,-1,1,1,0,1,15847500,642720000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,44.0,7,-1,-1,1,-1,-1,-1,0,0,11197500,81682500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,31.0,23,1,1,1,1,-1,-1,1,1,9937500,230070000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,39.0,27,0,0,0,0,0,0,0,1,2910000,79470000,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
1,44.0,47,-1,-1,-1,-1,1,-1,0,1,12907500,579840000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,44.0,26,0,0,0,0,0,0,1,1,2872500,77362500,0,1.2246467991473532e-16,-1.0,1,0,0,0
0,45.0,14,1,-1,-1,-1,1,-1,0,1,9705000,141150000,1,0.0,1.0,0,0,1,0
0,59.0,11,-1,-1,1,1,1,1,0,1,15607500,170047500,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,45.0,2,0,0,0,0,0,0,0,0,2887500,7252500,0,1.0,6.123233995736766e-17,1,0,0,0
0,37.0,26,1,1,-1,-1,-1,-1,0,0,12292500,310507500,0,1.0,6.123233995736766e-17,0,0,0,1
0,52.0,72,1,1,1,1,1,1,1,1,17197500,1250092500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,54.0,63,0,0,0,0,0,0,1,0,3000000,181387500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
1,25.0,71,0,0,0,0,0,0,1,0,2970000,209437500,0,1.0,6.123233995736766e-17,1,0,0,0
1,47.0,11,1,-1,-1,-1,1,-1,0,1,9772500,108502500,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,48.0,14,0,0,0,0,0,0,1,0,2947500,34297500,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0
0,36.0,13,1,1,1,1,1,1,1,0,13342500,174262500,0,-1.0,-1.8369701987210297e-16,0,0,1,0
1,57.0,6,0,0,0,0,0,0,0,1,3030000,14752500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
1,38.0,11,-1,-1,-1,-1,-1,-1,0,1,11280000,116295000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,42.0,18,-1,1,-1,-1,-1,-1,0,0,8520000,161197500,0,0.0,1.0,0,0,1,0
1,38.0,1,-1,-1,-1,-1,-1,1,0,1,5332500,5332500,1,-0.8660254037844386,0.5000000000000001,0,1,0,0
0,40.0,32,1,-1,-1,-1,-1,-1,0,1,11325000,348705000,0,0.8660254037844386,0.5000000000000001,0,0,0,1
1,27.0,29,1,-1,-1,1,-1,-1,1,0,5340000,160890000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,23.0,3,-1,-1,-1,-1,1,-1,0,1,9037500,25575000,0,0.49999999999999994,0.8660254037844387,0,0,1,0
0,59.0,2,-1,-1,-1,-1,1,1,0,1,14272500,29535000,1,0.49999999999999994,0.8660254037844387,0,0,0,1
1,30.0,13,-1,-1,1,-1,1,1,0,1,14497500,174427500,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,28.0,41,-1,1,-1,-1,-1,1,0,1,6052500,251677500,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
0,18.0,1,0,0,0,0,0,0,0,0,2827500,2827500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
1,32.0,7,-1,-1,-1,-1,1,-1,0,0,8227500,55560000,0,0.0,1.0,0,0,1,0
0,24.0,52,1,-1,1,-1,1,-1,1,1,9645000,511590000,0,1.2246467991473532e-16,-1.0,0,0,1,0
0,60.0,45,0,0,0,0,0,0,1,1,3697500,170820000,0,1.0,6.123233995736766e-17,1,0,0,0
1,52.0,70,-1,1,1,1,1,-1,1,0,11415000,789637500,0,1.0,6.123233995736766e-17,0,0,1,0
0,32.0,53,0,0,0,0,0,0,1,0,2805000,150855000,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0
0,67.0,62,-1,1,1,-1,1,-1,1,1,14692500,890482500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,52.0,60,1,1,-1,-1,-1,1,0,1,14115000,821385000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,36.0,3,-1,-1,-1,-1,1,-1,0,1,12060000,33607500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,18.0,23,1,-1,-1,-1,1,1,0,1,14265000,348907500,0,1.2246467991473532e-16,-1.0,0,0,0,1
1,67.0,1,-1,1,-1,-1,-1,-1,0,1,4702500,4702500,1,0.8660254037844386,0.5000000000000001,0,1,0,0
0,23.0,67,1,-1,1,1,-1,1,1,1,10852500,748725000,0,1.0,6.123233995736766e-17,0,1,0,0
0,20.0,12,-1,1,-1,-1,1,-1,0,1,13462500,157860000,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,52.0,71,1,1,1,1,-1,1,1,1,12405000,874680000,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
1,69.0,25,0,0,0,0,0,0,1,0,2985000,76620000,0,1.0,6.123233995736766e-17,1,0,0,0
0,57.0,5,1,-1,-1,-1,-1,-1,0,1,8070000,42592500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,47.0,26,-1,-1,-1,-1,-1,-1,1,1,7732500,194310000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
1,47.0,1,0,0,0,0,0,0,1,0,2947500,2947500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,50.0,70,-1,1,1,-1,1,-1,1,1,6607500,451747500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,49.0,72,1,1,1,1,1,1,1,1,17100000,1213972500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,43.0,60,-1,1,-1,-1,1,1,1,1,14160000,841537500,1,-1.0,-1.8369701987210297e-16,0,0,0,1
0,41.0,32,-1,1,-1,-1,1,1,0,1,15060000,482647500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,39.0,1,0,0,0,0,0,0,0,1,2977500,2977500,1,1.2246467991473532e-16,-1.0,1,0,0,0
0,31.0,14,-1,1,-1,-1,-1,-1,1,1,8137500,115980000,0,-1.0,-1.8369701987210297e-16,0,1,0,0
0,37.0,13,1,-1,-1,-1,-1,-1,0,1,12000000,154402500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,20.0,6,-1,1,1,1,1,1,0,1,16485000,100417500,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,39.0,46,1,-1,1,-1,1,1,1,0,11880000,539070000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,28.0,15,-1,-1,1,1,1,1,0,1,15202500,233092500,1,0.8660254037844386,0.5000000000000001,0,0,0,1
1,27.0,43,-1,1,-1,1,1,-1,0,1,14145000,592972500,0,1.2246467991473532e-16,-1.0,0,0,0,1
1,42.0,39,-1,-1,-1,1,-1,-1,1,1,7470000,295672500,0,1.0,6.123233995736766e-17,0,0,1,0
1,57.0,21,-1,-1,1,-1,1,-1,0,1,9007500,185422500,1,1.0,6.123233995736766e-17,0,0,1,0
1,51.0,57,1,-1,1,-1,1,1,0,1,8062500,479400000,0,1.2246467991473532e-16,-1.0,0,0,1,0
0,21.0,53,-1,-1,-1,1,1,1,1,1,14017500,730830000,0,0.0,1.0,0,0,0,1
1,28.0,18,1,-1,1,-1,1,-1,0,1,13185000,225075000,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,51.0,1,-1,-1,-1,-1,-1,1,0,1,9022500,9022500,1,0.0,1.0,0,0,1,0
0,28.0,58,1,-1,-1,1,-1,-1,1,1,9157500,521812500,0,1.2246467991473532e-16,-1.0,0,0,1,0
0,37.0,71,-1,-1,1,-1,1,1,1,0,15607500,1112032500,0,0.8660254037844386,0.5000000000000001,0,0,0,1
0,47.0,35,-1,-1,1,1,1,1,1,1,14887500,529800000,0,0.8660254037844386,0.5000000000000001,0,0,0,1
1,28.0,3,-1,-1,1,-1,-1,1,0,0,12855000,38512500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,41.0,38,1,1,-1,-1,1,1,1,1,15727500,583087500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,24.0,35,1,1,1,1,-1,-1,1,1,10372500,373522500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,33.0,7,-1,-1,1,-1,1,-1,0,1,13567500,89017500,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,44.0,47,-1,-1,1,1,1,1,1,0,11167500,526545000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,21.0,14,-1,1,-1,-1,-1,-1,0,0,7567500,114817500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
0,45.0,20,-1,1,-1,-1,-1,1,0,1,9000000,188902500,0,0.8660254037844386,0.5000000000000001,0,0,1,0
1,40.0,66,1,1,-1,1,1,1,1,0,12787500,830752500,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,47.0,15,0,0,0,0,0,0,0,1,2917500,51127500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,43.0,42,0,0,0,0,0,0,1,1,3112500,126667500,0,0.0,1.0,1,0,0,0
0,56.0,17,1,-1,-1,-1,-1,-1,0,0,11835000,202342500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,42.0,37,-1,1,-1,1,1,1,1,1,15675000,566700000,0,1.0,6.123233995736766e-17,0,0,0,1
0,35.0,12,-1,1,-1,-1,-1,-1,0,1,7410000,91747500,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,41.0,53,-1,1,-1,-1,1,1,1,1,14137500,730192500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,47.0,60,0,0,0,0,0,0,1,0,3750000,225757500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
1,41.0,18,-1,-1,-1,-1,-1,-1,0,0,3832500,70177500,0,1.0,6.123233995736766e-17,0,0,1,0
1,40.0,1,-1,-1,-1,-1,-1,-1,0,1,11235000,11235000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
0,32.0,3,-1,-1,-1,-1,-1,-1,0,1,10522500,29130000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,32.0,9,-1,-1,-1,1,1,1,0,1,10410000,85717500,0,-1.0,-1.8369701987210297e-16,0,0,1,0
0,23.0,1,-1,-1,-1,-1,1,-1,0,1,12037500,12037500,1,0.0,1.0,0,0,0,1
1,61.0,56,1,1,1,-1,-1,-1,1,1,13972500,788092500,0,1.2246467991473532e-16,-1.0,0,0,0,1
1,25.0,17,-1,-1,-1,-1,-1,-1,0,1,10350000,172447500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,32.0,11,-1,-1,-1,1,-1,1,0,1,9952500,111120000,1,-0.8660254037844385,-0.5000000000000004,0,1,0,0
1,31.0,7,-1,-1,-1,-1,-1,-1,0,1,10432500,78202500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,51.0,69,0,0,0,0,0,0,1,0,3030000,211897500,0,0.49999999999999994,0.8660254037844387,1,0,0,0
1,36.0,19,-1,-1,-1,-1,-1,1,0,1,12900000,229867500,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,55.0,3,-1,-1,-1,-1,-1,1,0,1,12045000,37507500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,32.0,54,0,0,0,0,0,0,1,0,3060000,163590000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,43.0,62,0,0,0,0,0,0,1,1,3562500,217020000,0,0.8660254037844386,0.5000000000000001,1,0,0,0
1,30.0,24,-1,1,-1,-1,1,-1,0,1,13582500,342382500,1,1.0,6.123233995736766e-17,0,0,0,1
0,66.0,62,-1,-1,-1,-1,1,1,0,1,10567500,645067500,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
1,26.0,17,1,-1,-1,-1,-1,1,0,0,9862500,166680000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
1,44.0,9,-1,-1,-1,-1,-1,-1,0,1,3690000,28515000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
1,48.0,64,1,-1,1,1,1,-1,1,0,10387500,667162500,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0
0,45.0,2,-1,-1,-1,-1,-1,-1,0,1,11385000,21502500,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,38.0,1,-1,-1,-1,-1,-1,-1,0,1,6877500,6877500,1,-0.4999999999999997,-0.8660254037844388,0,1,0,0
0,38.0,16,-1,-1,-1,1,1,1,0,1,7492500,121530000,1,-0.4999999999999997,-0.8660254037844388,0,1,0,0
0,41.0,72,0,0,0,0,0,0,1,0,3697500,274507500,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0
1,38.0,30,1,1,1,-1,-1,-1,1,0,13560000,423097500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,52.0,49,1,-1,-1,-1,1,1,0,1,15127500,727102500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,67.0,61,1,-1,1,1,-1,1,1,0,11302500,709395000,0,1.2246467991473532e-16,-1.0,0,1,0,0
1,33.0,47,-1,1,-1,-1,1,-1,0,0,13080000,602617500,0,0.0,1.0,0,0,0,1
1,24.0,20,1,-1,1,-1,-1,1,0,0,9660000,209790000,0,0.49999999999999994,0.8660254037844387,0,1,0,0
1,39.0,34,-1,-1,-1,-1,1,-1,0,0,11745000,384645000,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,71.0,70,0,0,0,0,0,0,1,0,3705000,252885000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,30.0,54,1,1,-1,1,1,1,1,1,15877500,873997500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,60.0,61,-1,1,1,1,1,-1,1,1,14745000,909982500,0,1.2246467991473532e-16,-1.0,0,0,0,1
1,60.0,3,-1,-1,-1,-1,-1,-1,0,1,11542500,34260000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,33.0,13,0,0,0,0,0,0,1,0,2917500,40530000,0,0.8660254037844386,0.5000000000000001,1,0,0,0
0,47.0,16,-1,-1,-1,-1,1,1,0,1,14422500,229380000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,60.0,3,-1,1,-1,-1,1,-1,0,1,8805000,25290000,0,0.8660254037844386,0.5000000000000001,0,0,1,0
1,35.0,25,0,0,0,0,0,0,0,1,3022500,80452500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0
1,38.0,30,1,-1,-1,-1,-1,1,0,1,9675000,283267500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,33.0,21,1,-1,-1,-1,-1,-1,0,0,4275000,94402500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,28.0,1,-1,-1,-1,-1,-1,-1,0,0,6795000,6795000,1,0.49999999999999994,0.8660254037844387,0,1,0,0
0,32.0,15,0,0,0,0,0,0,0,0,2910000,43395000,1,0.49999999999999994,0.8660254037844387,1,0,0,0
1,25.0,23,-1,-1,-1,-1,1,1,0,1,13567500,317587500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,40.0,45,1,1,-1,-1,1,1,0,1,15772500,709635000,0,0.0,1.0,0,0,0,1
0,31.0,24,-1,1,1,-1,-1,-1,1,0,12472500,304957500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,43.0,11,-1,-1,-1,1,1,-1,0,0,13522500,148192500,1,0.0,1.0,0,0,0,1
1,21.0,1,-1,-1,-1,-1,-1,-1,0,0,6757500,6757500,1,0.49999999999999994,0.8660254037844387,0,0,1,0
0,44.0,56,-1,-1,1,1,1,1,1,0,15480000,861652500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,50.0,1,-1,1,-1,-1,-1,-1,0,0,11370000,11370000,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,18.0,1,0,0,0,0,0,0,0,0,2917500,2917500,0,1.0,6.123233995736766e-17,1,0,0,0
0,44.0,7,-1,-1,-1,-1,-1,1,0,1,11895000,78472500,1,0.0,1.0,0,0,0,1
0,55.0,55,-1,-1,1,1,1,-1,1,0,13320000,720795000,0,1.0,6.123233995736766e-17,0,0,0,1
0,25.0,2,-1,-1,-1,1,-1,-1,0,1,4635000,8857500,1,-0.8660254037844385,-0.5000000000000004,0,1,0,0
0,60.0,72,1,-1,1,1,1,1,1,1,12885000,916612500,0,1.0,6.123233995736766e-17,0,0,1,0
0,45.0,45,-1,-1,-1,-1,-1,1,1,0,5130000,239490000,0,1.2246467991473532e-16,-1.0,0,0,1,0
0,32.0,47,0,0,0,0,0,0,1,0,3022500,156930000,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
0,39.0,46,-1,1,-1,-1,1,1,1,0,14287500,663630000,1,1.0,6.123233995736766e-17,0,0,0,1
1,47.0,2,-1,1,-1,-1,-1,-1,0,1,7545000,13912500,0,1.2246467991473532e-16,-1.0,0,0,1,0
0,41.0,2,1,-1,-1,1,-1,-1,0,1,12022500,29182500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,46.0,12,-1,1,-1,-1,-1,-1,0,1,7687500,91815000,0,0.8660254037844386,0.5000000000000001,0,1,0,0
0,29.0,68,-1,1,-1,-1,-1,1,0,1,13440000,919140000,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,42.0,69,-1,-1,-1,1,1,1,1,1,14280000,1000755000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,23.0,56,1,-1,-1,-1,1,1,1,0,14220000,789645000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,39.0,4,1,-1,-1,-1,-1,-1,0,1,12037500,45555000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,29.0,64,-1,1,1,1,1,-1,1,1,11415000,722820000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,31.0,59,1,1,1,-1,1,1,1,1,16522500,967207500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,55.0,62,1,1,1,1,1,1,1,0,17332500,1073857500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,53.0,63,0,0,0,0,0,0,1,0,3697500,236175000,0,1.2246467991473532e-16,-1.0,1,0,0,0
0,47.0,53,1,1,1,1,1,-1,1,1,8040000,431880000,0,0.8660254037844387,-0.4999999999999998,0,1,0,0
1,27.0,5,0,0,0,0,0,0,0,0,2917500,12907500,0,0.8660254037844386,0.5000000000000001,1,0,0,0
1,36.0,49,1,1,1,-1,-1,-1,0,1,13230000,623917500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,55.0,62,1,-1,-1,-1,1,1,1,1,15172500,995752500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
